Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
1,Mix Breed,2,307,0,2,1,2,3,2,2,2,1,2,1,3,0,41326,df9bb70ee3e3613594b8c2f3a34e0c29,0,"My Dog gave birth to 4 cute puppies , 1 adopted to my friend.",6e14e0fa4,3.0,4,61,14,0,0,2,0.7351,0
1,Baby,29,307,0,2,3,0,0,2,1,2,2,3,1,1,0,41401,9d10392672de6aba00574d55242578b3,0,"Hello everyone, Her name is baby. She is 2-3 years old. I found her in Sentul Market with injured leg 2months ago. All this while we took care of her till she recover. But now we've been facing problems from neighbour. We can’t take care of her permanently because we already have 3 more adopted dogs at home. I really need someone who can take care and give a safe shelter for baby. She is a very loving, playful and active doggy. Those who interest to adopt her, please PM me. Thank you very much.",eb77432cd,4.0,4,499,95,2,10,18,0.9768,0
1,Snickers,21,205,0,1,2,5,7,1,3,1,1,2,1,1,200,41401,02d643940dced8df8786bb23c4772dd7,0,"Snickers is up for adoption, due to my longer hours at work I cannot care for him as much as before. He is a good dog, very loving and very protective, he actually makes a good guard dog, well at least his bark can worn you of any one approaching your house. He is toilet trained, but if he is locked up for the night still needs his newspaper. He does not like dry food, except for bites I usually cook for him, or if need I mix some canned food with a bit of rice. One problem is that he does not like small children or other male dogs. Here are two pictures, one taken with his full coat and one after grooming. I am looking for a good home for Snickers and the adoption fee is to ensure a responsible owner. You can call me, but if I do not answer is because I'm at work, so please send me an SMS and I will get back to you.",5abbde253,2.0,2,828,171,1,15,32,0.8732,1
1,Kieran & Nitsa,1,152,307,3,1,3,0,2,1,1,1,2,1,2,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"If contacting me via phone, would appreciate text/whatsapp first as it's not always convenient for me to attend to calls. Kieran (male) and Nitsa (female) were found trying to seek shelter from rainy weather in a housing area. They will be vaccinated when ready. Please note that while they have the appearance of miniature pinschers they will grow to MEDIUM size as they are local breed mixes. Please give these cuties a loving home :) Conditions for adoption: 1. No unnecessary tying/caging up. 2. Maintain medical needs (vaccinations, deworming, heartworm prevention etc.) 3. Neuter once old enough (approx 6 months). 4. Puppy-proof your compound. 5. Willing to train and tolerate typical puppy behaviour. 6. Love them unconditionally - puppies aren't toys, cherish them even after they outgrow their cuteness :) To help determine if you and the dog you're interested in are a good fit, would appreciate it if you could email/text a brief intro of yourself, your experience with dogs if any, your household situation (what type of home you live in i.e. landed or apartment, whether you have other family members/friends living with you etc.) and any other pertinent info.",efc478e64,13.0,2,1174,192,2,16,36,0.9893,1
1,Rambutan,12,307,0,2,4,5,0,2,2,1,1,1,1,1,0,41326,8cd39d5ad272972c91cc61f4bde61ef7,0,"She is lovely,playful and can be a bit shy but warms up easily and loves the company of other dogs and humans.She knows basic commands to sit and off food. She sleeps inside cage during night time and toilet trained well. We love her so much but due to certain circumstances, we no longer can keep her and wish that she will find a new owner who will love and take care of her.",c30f7cde0,1.0,2,377,74,0,9,14,0.9875,1
1,Stefi,4,307,0,2,2,0,0,3,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Nice puppy looking for a forever home. Commitment to spay is compulsory. If u are interested to adopt pls contact Amy,97a80f8b3,1.0,4,117,21,0,5,5,0.8442,0
1,Beanie,2,307,0,2,4,0,0,2,2,2,1,2,1,1,0,41401,b47dfde0200531d97c92a6bf3fbd0038,0,Beanie was living with 8 other siblings near a drunkard. She's a cutie pie who loves to play & loves people. She'd make a lovely companion.,67115d437,0.0,3,139,26,0,3,7,0.9442,1
1,CUTIE CHUBBY CASPER,5,307,307,1,1,7,0,3,2,1,1,1,1,1,0,41326,c76cb0ef4d1376476d823d0e77546335,2,"CASPER IS GOING 5 MONTHS OLD, HES A LARGE PUPPY AND WEIGHS ABOUT 8.7KG NOW.MEDIUM LONG FUR AND VERY PLAYFUL BOY. HE CURRENTLY KNOWS THE BASIC SIT AND SHAKE HANDS COMMAND. HE WAS RESCUED WHEN WE SAW A BUNCH OF KIDS THROWING STONES AND CHASING HIM WITH 2 OTHER ADULT DOGS. HAD MILD RASHES EARLIER. WOULD LOVE TO FIND HIM A WONDERFUL AND LOVING HOME. PLEASE TAKE NOTE THAT HE IS PROBABLY LARGE IN SIZE WHEN FULLY GROWN. EATS ALOT, FRIENDLY AND LOVES TO PLAY EVEN WITH CATS. 1ST VACCINATION & DEWORMED DONE NEXT VACCINATION THIS WEEK. SOON TO BE NEUTERED INTERESTED, PLS CALL.",3e463e29e,6.0,2,572,104,0,0,2,0.9844,1
1,No Name Yet,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41401,d82bf7d7d9f0c06d3a4b0e23bfaec54c,0,"Black Mixed Breed puppy available for adoption. Very quiet,innocent and cute puppy. 8 Family rejected her just because she is black, Please give a loving home for this innocent gurl. She is deserve to live happily like others,Please consider about her. She is such a black beauty",2857efde3,3.0,4,279,47,2,10,7,0.9572,0
1,Jane,2,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"This puppy is a survivor from a mama dog diagnosed with TVT. The mama dog, a stray from the streets was found to be pregnant and at the same time suffering with TVT. Managing the TVT disease and at the same time safeguarding the lives of the babies prove to be one challenging task. Thanks to the expertise of the vet, the puppy stays tough and strong...surviving through the ordeal. Having to go through such big hurdle at this young age makes her deserves a better loving home more than anything else. If you can help give Jane a forever loving home, please contact. Location: Bukit Mertajam, Penang",27dd38817,2.0,2,601,108,2,11,19,0.9595,1
1,Mei Mei,12,60,307,2,2,0,0,2,1,2,2,1,1,1,0,41326,4914944a836d2d0d078594118c73cb8a,0,she is quite and playful. Not bark unnecessary.she was throw by someone and almost accident because she did not been at out before. who willing to give her a new house can contact me.,56ba19506,1.0,4,183,34,0,4,7,0.0954,0
1,Dudu,2,78,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. Photos looks big actually she is only a small puppy. Pls view her real life if u are interested. Commitment to spay is compulsory . If u are interested to adopt pls contact Rachel,429017e9a,5.0,3,220,41,0,10,8,0.9201,1
1,Vincy,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,37c122a1f15a45ae8ea56b0872fd6419,0,"Sept. - Vincy is an adorable 2.5-months old mixed breed puppy with Rottweiler-marking. We are not sure of her actual breed as she was rescued from the street. She is friendly, playful, and active. She is intelligent and learned sit, down, come over within minutes! If you can provide her with a good home, we shall take a deposit of RM for safekeeping until she is old enough to be spayed (6-7 months old). The RM will be used to pay for spaying. We will sponsor the remaining sum to cover for spaying. If you are interested to adopt, kindly contact . She is currently staying near Kota Kemuning. Thank you.",98c17f102,7.0,2,607,111,1,17,25,0.982,1
1,Girl,6,78,0,2,1,2,0,3,1,3,3,2,1,1,0,41401,91bbf4f144bbc6a9d64d5bd64b89ddc1,0,this puppy hv a stomach bloatted problem.she is very active n love 2 play. if any 1 intrest pls sms me...( urgent),e2c365994,5.0,3,114,22,0,3,4,0.8869,1
1,Blackie,4,307,0,1,1,0,0,1,1,1,2,2,1,1,0,41326,c0d002dc47ad13e123780580073eedc2,0,This pup was left at my housing area 2 days ago. The sister has been adopt. Left this poor pup (male) linger around. A friendly pup. I have send him for vaccine on 04 July,36b7411f9,6.0,1,171,35,0,2,7,0.2023,1
1,Pig Pig & Ngau Ngau,2,307,0,3,1,0,0,2,1,1,1,2,1,2,0,41326,050e4ee0a20c435c57753c1e873bccd5,0,"This 2 puppies were found outside the housing area, terrified and hiding in the drain when found. Currently they are being kept at my house and they are better off now. Quite active and playful. They will grow up into medium size dogs, hence not suitable to be kept in condo/apartment. Both of them has been vaccinated and dewormed.. We named the male as ""Ngau Ngau"" and the female as ""pig pig"". Ngau Ngau is ver active and enjoy ear cleaning so much, while pig pig is a shy little gal ..",f86b59db0,8.0,3,488,92,0,9,18,0.7935,1
1,A-Ki,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,Please feel free to contact us : Stuart,dc4747d5c,3.0,4,39,8,1,1,3,0.6808,0
1,D233(271016),38,307,0,2,1,0,0,1,2,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,"Very soft coat, just like teddy bear! Good guard dog too Please visit her at PAWS, PJ if you are interested to adopt. More info page : Adoption Page - PAWS PJ There are a lot more at the shelter, do drop by to visit / volunteer/donate.",62da2d031,5.0,4,235,47,1,8,6,0.8516,0
1,Zone A3 P5,2,307,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,Contact Furry Friends Farm for more further info on adopting this cute and adorable puppy !,a6fd3df67,3.0,4,91,16,0,3,1,0.8777,0
1,ABCDE,3,307,0,1,1,2,4,3,1,2,2,2,1,5,0,41401,04d3f1e88246ce3bdb0d8c6d0b2db219,1,Found 5 energetic and friendly puppies near my work placeJCC. Generally healthy but better to have them checked at the vet soon. All male. Delivery could be arranged within Klang Valley.,b30bcaab6,8.0,4,186,31,0,4,4,0.8294,0
1,å°ä¸ç¹XIAO-BU-DIAN,36,205,0,2,2,5,0,1,3,1,1,3,1,1,0,41335,42a9eea263229b16ae39e04fb5ffea02,0,The owner can not continue to keep it up because you want to go abroad,18f9fe19c,1.0,4,70,15,0,0,4,0.0772,0
1,MPSP-F-03,2,307,0,2,2,7,0,2,2,1,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"Puppy saved from MPSP pound yesterday. She is all heathy and just received her 1st vaccination today. She is currently up for adoption.. Do give this pound puppy a second chance. Interested adopters, please contact or.",1f4a53e6c,1.0,4,218,36,1,4,8,0.8316,0
1,å°è±,24,307,307,2,2,7,0,2,2,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,4d09e065d,1.0,3,12,2,0,0,0,0.0,1
1,B4,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,6202e7d4d,5.0,1,12,2,0,0,0,0.0,1
1,Bailey,2,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,I am cute and lovable. Looking for a forever home. If you are kind enough to gv me a home. Pls contact Rachel,c457ca802,1.0,2,109,23,0,3,4,0.8934,1
1,Cinnamon & Pepper,9,307,0,2,1,2,0,2,2,1,1,2,1,2,0,41330,583c3f4646373188b58dc42ca653eec5,0,I found them when they were 1 week old. They were dumped inside a rubbish dump. I have been fostering them ever since. Now I'm looking for a forever home for them.,5606b4630,2.0,4,163,32,0,2,9,-0.6486,0
1,D9,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,ba311fc1a,4.0,2,12,2,0,0,0,0.0,1
1,Brownie,8,307,0,1,2,0,0,3,1,3,3,3,2,1,0,41401,6e05be46a2b7a2f0653a31fef60f14b1,0,"he couldn't found his parents, please save him n adopt him. tq",f0a7a4dfb,1.0,2,62,12,1,1,3,0.7351,1
1,Max,36,307,0,1,1,7,0,2,1,1,1,2,2,1,0,41401,29111838e7650c96b601ab4631567ea7,0,"Pls give him a home, he has been rescued from the pound, tqsm, if u wish to give him a home, pls kindly call Fiona, tq, the details all in the picture",a54497b9a,1.0,4,150,32,0,2,5,0.8519,0
1,The Eight Magnificent Mongrel,1,307,0,3,2,5,7,2,2,2,2,2,1,8,0,41326,0577c6c14f7bba1018ebbf0b995f1fbb,0,"Puppy for adoption 4 male, 4 female (male- 1 beach, 1 white brown strip, 1 white , 1 brown.. female - 3 browns , 1 beach ) Available for collection after 1 month. Not vaccinated or sterilized Interested pls contact",6d1596957,1.0,4,214,40,0,6,2,0.4588,0
1,Alpha,12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,32dec3aacc31b4fb66ad0c807fd69696,0,Good dog........unable to take care due to my tight working schedule lately! Hope to have somebody which can take care of him..............,38f6d8ab9,1.0,2,139,22,0,4,4,0.9098,1
1,LUCY,4,307,0,2,4,7,0,2,1,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,LUCY is born short tail unique features Smart to be train too ! Lucy looking for a loving owner ;; Thank Q. :),bec55c577,2.0,4,110,23,1,2,4,0.908,0
1,Scoobydoo,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,41336,45aa42f07093ccd89e2489ca8564ff69,0,I adopted scooby on Jan 3. He is is healthy n very energetic.. due to my work.. I m unable to look after him. N looking for serious partner.,7eb0b42b1,0.0,4,140,29,0,5,6,0.34,0
1,Jerry,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,for adoption,890dc359d,4.0,2,12,2,0,0,0,0.0,1
1,"Female Mix 1.5 Month-brown, Tan",1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41325,6eb1c50e6dc2cc7792bf856a19d54b48,0,"GOOD DAY Nocole here, i just came accross a black and tan look puppy, she is actually a friend neighbour puppy...the puppy mother was a GSD look alike dog, and the father was a mix breed she is very active and also naughty she love to eat boil chicken meat she is too young to vaccinate she hate to be alone she is very pampered she love to poopoo and peepee on newspaper she love to sleep on a warm place adopter have to spay her when she is 7 month old i will go to visit her when im free...adopter must allow me to do so and i will make sure adopter spay her when she is big enough ****thanks**** those who wanted/interest in adopting her please email me i will reply you A.S.A.P.",de489fcd8,2.0,4,683,135,2,16,33,0.9754,0
1,AB1,2,307,307,1,1,2,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,24d3b54ec,2.0,2,14,3,0,0,0,0.0,1
1,XiaoMi,3,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,"Thanks to the one who ever send a best wish to XiaoMi. Thanks a lot! Is there a kind soul out there who would consider to adopt a local breed puppy? A cute female puppy was found by my friend beside the Highway -- XiaoMi She is a cute, she is very playful and friendly. We are trying to look for her a lovely home. Anyone who wish to give XiaoMi a home and love, please contact: HO The puppy is now in Kajang, 1st Vaccine done. Terms and Conditions: The person who want to adopt the dog 1) Have to stay in landed property and not condo, apartment, flat or shoplot. 2) Apply license for the dog and renew the license annually. 3) Have to bring the dog for vaccination. 4) Have to do heartworm prevention and deworming. 5) Have to neuter the dog.",ebeebeee4,7.0,2,744,145,3,10,30,0.9932,1
1,PLEASE GIVING ME A LOVING HOME,1,307,0,2,1,2,7,1,1,2,2,2,1,4,0,41330,572d16103ec4a47df359b50d51f8f690,0,"these four female puppies dog are waiting for adoption now..they are in healthy condition, all of them are cute and chubby..they have been born nearly a month ,please give them a home ! thanks u !!",5bee46079,4.0,4,197,36,2,3,10,0.8951,0
1,Wish,10,60,0,1,2,7,0,1,1,1,1,1,1,1,500,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"This dog was purchased off from a petshop Wish is very healthy, active and in perfect condition. toy breed suited perfectly for indoors and travelling. Adoption fee does not include neuter cost.Adopter will need to help with neutering cost.",3bf6cdab0,9.0,3,240,39,0,5,9,0.96,1
